Date,Open,High,Low,Close,Volume,VXN_open,VXN_high,VXN_low,VXD_close,Month,Day of the month,day of the week(Sunday=1),ma10,wma10,ema10,BB_UpperBand,BB_LowerBand,dc_high,dc_low,dc_medium,momentum,rate_of_change,midpoint,awsome_ossilator,macd,macd_signal,macd_histogram,rs,RSI,diff,high_prev_close,low_prev_close,true_range,atr,%r,PCT,HV,Standard Deviation
6/30/2015,4414.859863,4420.5,4381.939941,4396.759766,2034430000,19.809999,19.91,18.799999,19.34,6,30,2,4490.654981,4472.711586,4466.746862,4573.618275,4383.010631,4561.640137,4377.22998,4469.435059,-59.140136,-1.327232148,4401.219971,-13.54450415,-6.909107917,4.534068516,-11.44317643,0.817116731,44.96776222,38.560059,40.629883,2.069824,40.629883,46.16577157,-89.4095931,0.003856199,-0.001225189,47.65191092
7/1/2015,4433.790039,4445.899902,4409.419922,4429.22998,1814560000,18.190001,18.25,17.129999,17.559999,7,1,3,4486.679981,4461.543404,4459.925611,4569.387367,4378.178551,4561.640137,4377.22998,4469.435059,-39.75,-0.889464714,4427.659912,-36.16990484,-9.706828961,1.685889021,-11.39271798,0.680726114,40.50190618,36.47998,49.140136,12.660156,49.140136,47.71292557,-71.80198702,0.007385033,-0.000977582,47.80220393
7/2/2015,4440.169922,4445.830078,4417.47998,4433.390137,1490810000,17.559999,17.940001,16.99,17.66,7,2,4,4476.833984,4451.854341,4455.100979,4568.139444,4374.06251,4561.640137,4377.22998,4469.435059,-98.459961,-2.172621752,4431.655029,-54.12402506,-11.45629214,-0.942547211,-10.51374493,0.760481728,43.19736559,28.350098,16.600098,11.75,28.350098,46.93362871,-69.54606085,0.000939251,-0.000567444,48.51923351
7/6/2015,4394.439941,4444.410156,4394.439941,4418.660156,1741500000,18.85,19.43,17.719999,17.91,7,6,1,4467.358008,4441.277282,4448.475375,4567.931963,4368.417011,4561.640137,4377.22998,4469.435059,-94.759766,-2.099511405,4419.425048,-67.31154088,-13.87143936,-3.52832564,-10.34311372,0.902003834,47.42387045,49.970215,11.020019,38.950196,49.970215,46.38434721,-77.53367999,-0.00332251,-0.000623922,49.87873809
7/7/2015,4422.75,4434.910156,4344.149902,4429.060059,2132080000,18.15,19.860001,17.290001,17.34,7,7,2,4455.86001,4434.314018,4444.945318,4568.004852,4368.099152,4561.640137,4344.149902,4452.89502,-114.97998,-2.530346982,4389.530029,-69.81728391,-14.77594774,-5.77785006,-8.998097681,0.933125007,48.27028795,90.760254,16.25,74.510254,90.760254,50.22363293,-60.95909455,0.002353633,3.90E-06,49.97642519
7/8/2015,4392.509766,4403.129883,4346.419922,4351.580078,1931520000,18.379999,20.120001,18.360001,20.07,7,8,3,4436.143994,4415.354031,4427.96982,4575.791239,4352.709787,4561.640137,4344.149902,4452.89502,-197.160156,-4.334390312,4374.774902,-71.12350224,-21.49696051,-8.921672151,-12.57528836,0.867149401,46.44242182,56.709961,25.930176,82.640137,82.640137,53.20291586,-96.58367375,-0.017493549,-0.000826772,55.77036304
7/9/2015,4410.27002,4414.430176,4351.509766,4352.029785,1861600000,18.49,20.389999,18.41,20.32,7,9,4,4418.886963,4400.060538,4414.162541,4579.277341,4335.880667,4546.149902,4344.149902,4445.149902,-172.570313,-3.814045645,4382.969971,-76.34825515,-26.48185759,-12.43370924,-14.04814835,0.580706482,36.73714813,62.92041,62.850098,0.070312,62.92041,52.57509079,-96.37690262,0.000103343,-0.001474893,60.84916853
7/10/2015,4405.990234,4434.109863,4394.009766,4420.149902,1590230000,20.32,20.32,17.75,17.92,7,10,5,4409.500977,4400.290163,4415.251152,4576.045669,4332.280307,4523.970215,4344.149902,4434.060059,-93.859864,-2.079301306,4414.059815,-76.8592055,-24.65153278,-14.87727395,-9.77425883,0.490406895,32.90422883,40.100097,82.080078,41.979981,82.080078,56.417934,-65.05590239,0.015652493,-0.000725824,60.94134039
7/13/2015,4457.759766,4498.740234,4456.540039,4494.470215,1694140000,17.92,17.92,14.91,15.02,7,13,1,4410.52002,4415.739116,4429.654618,4579.404039,4332.989955,4498.740234,4344.149902,4421.445068,10.19043,0.227247863,4477.640137,-63.60163568,-17.00790252,-15.30339966,-1.704502861,0.726574966,42.08186615,42.200195,78.590332,36.390137,78.590332,58.84866786,-30.88410935,0.01681398,0.0005012,61.60352092
7/14/2015,4503.200195,4537.209961,4500.660156,4523.470215,1682660000,15.01,15.14,14.01,14.27,7,14,2,4424.880029,4436.275515,4446.711999,4586.948021,4334.501002,4537.209961,4344.149902,4440.679932,143.600098,3.278638274,4518.935058,-38.59210409,-8.512090756,-13.94513788,5.433047124,0.830420854,45.3677553,36.549805,42.739746,6.189941,42.739746,60.34580786,-17.55017737,0.006452373,0.001058115,63.11175462
7/15/2015,4531.319824,4547.180176,4517.399902,4528.359863,1691350000,14.35,14.71,13.88,14.17,7,15,3,4438.040039,4455.09003,4461.557065,4594.098299,4334.596721,4547.180176,4344.149902,4445.665039,131.600097,2.993115476,4532.290039,-7.5789306,-1.368766703,-11.42986365,10.06109694,0.905123287,47.50995872,29.780274,23.709961,6.070313,29.780274,59.77723921,-9.269707728,0.001080951,0.000852965,64.87539451
7/16/2015,4567.060059,4595.02002,4558.319824,4594.899902,1823530000,13.61,13.69,12.55,12.59,7,16,4,4454.607031,4483.610005,4485.801217,4612.953172,4328.333839,4595.02002,4344.149902,4469.584961,165.669922,3.740377509,4576.669922,29.96179776,9.551490486,-7.233592819,16.78508331,1.012183357,50.30273973,36.700196,66.660157,29.959961,66.660157,61.86084,-0.047880553,0.01469407,0.001440896,71.15483319
7/17/2015,4635.47998,4661.600098,4624.680176,4661.600098,1854450000,12.07,13.07,12.06,12.93,7,17,5,4477.428027,4521.245108,4517.76465,4641.33474,4312.927271,4661.600098,4344.149902,4502.875,228.209961,5.147527151,4643.140137,72.14461891,23.31921201,-1.123031854,24.44224386,1.271279011,55.97194378,36.919922,66.700196,29.780274,66.700196,62.71512293,0,0.014516137,0.001463297,82.10186724
7/20/2015,4670.22998,4694.129883,4657.97998,4679.680176,1814180000,12.93,14.05,12.93,14.03,7,20,1,4503.530029,4558.018226,4547.203837,4672.611702,4298.276335,4694.129883,4344.149902,4519.139892,261.02002,5.907220985,4676.054932,106.996552,35.28242783,6.158060082,29.12436775,1.820583629,64.54634461,36.149903,32.529785,3.620118,36.149903,57.65084421,-4.128723865,0.003878513,0.001860564,93.5838416
7/21/2015,4679.540039,4686.359863,4661.759766,4674.410156,1774570000,14.02,14.74,14.02,14.49,7,21,2,4528.065039,4589.08734,4570.332258,4696.039735,4287.885314,4694.129883,4346.419922,4520.274902,245.350097,5.539552269,4674.059815,133.1560677,43.83283831,13.69301573,30.13982258,4.251384693,80.95740346,24.600097,6.679687,17.92041,24.600097,56.5058595,-5.634529993,-0.00112615,0.001465044,102.0386052
7/22/2015,4604.970215,4643.830078,4604.529785,4623.240234,2035730000,15.36,15.36,13.77,14.17,7,22,3,4555.231055,4606.391921,4579.95189,4706.729191,4284.645858,4694.129883,4351.509766,4522.819825,271.660156,6.242793448,4624.179932,148.6433135,45.95042724,20.14449803,25.80592921,3.848281096,79.37413322,39.300293,30.580078,69.880371,69.880371,57.98730486,-20.25534398,-0.010946819,0.000865985,105.5208331
7/23/2015,4627.560059,4641.580078,4592.490234,4602.830078,2003310000,14.25,14.92,13.84,14.16,7,23,4,4580.311084,4615.046289,4584.111561,4715.73537,4283.462677,4694.129883,4394.009766,4544.069825,250.800293,5.762834939,4617.035156,153.2926758,45.4576947,25.20713736,20.25055734,2.305148868,69.74417674,49.089844,18.339844,30.75,49.089844,59.46871529,-26.08715068,-0.004414686,0.0009106,108.0681733
7/24/2015,4630.950195,4632.060059,4552.399902,4557.370117,2004380000,14.16,16.290001,14.16,15.85,7,24,5,4594.033105,4610.875204,4579.24948,4719.376878,4284.157204,4694.129883,4456.540039,4575.334961,137.220215,3.104424466,4592.229981,139.6002039,40.92717864,28.35114562,12.57603302,2.002247018,66.69161485,79.660157,29.229981,50.430176,79.660157,61.58942543,-39.07645392,-0.009876524,0.000533805,108.8049184
7/27/2015,4530.370117,4551.990234,4511.919922,4519.089844,1935470000,16.75,17.84,16.75,17.49,7,27,1,4596.495068,4597.249157,4568.311364,4721.085302,4285.929786,4694.129883,4500.660156,4597.39502,24.619629,0.547775996,4531.955078,108.3937586,33.85752544,29.45242158,4.405103858,1.694278659,62.88431426,40.070312,5.379883,45.450195,45.450195,58.35299264,-50.34081811,-0.008399641,0.000443131,108.788879
7/28/2015,4539.470215,4568.790039,4506.189941,4560.22998,2025110000,17.16,17.75,15.45,15.51,7,28,2,4600.171045,4590.655504,4566.842022,4723.37351,4301.677564,4694.129883,4506.189941,4600.159912,36.759765,0.812645231,4537.48999,77.53700446,31.21461683,29.80486063,1.409756193,1.318830495,56.87481245,62.600098,49.700195,12.899903,62.600098,56.92156129,-39.08115617,0.009103633,0.002062487,105.4239864
7/29/2015,4570.5,4586.779785,4552.759766,4581.600098,1898100000,15.51,15.9,14.8,14.96,7,29,3,4605.495068,4587.278968,4569.525308,4727.389283,4316.145824,4694.129883,4506.189941,4600.159912,53.240235,1.175706804,4569.769776,63.61468288,30.49297856,29.94248422,0.550494339,2.136410727,68.11642074,34.020019,26.549805,7.470214,34.020019,54.85724764,-37.49491574,0.004686193,0.002103986,102.8108649
7/30/2015,4570.77002,4606.649902,4540.97998,4598.589844,1908480000,14.96,15.96,14.38,14.44,7,30,4,4605.864063,4586.023473,4574.809769,4733.749792,4326.721301,4694.129883,4506.189941,4600.159912,3.689942,0.080305166,4573.814941,52.72843085,30.93540149,30.14106767,0.794333818,2.283325992,69.54307911,65.669922,25.049804,40.620118,65.669922,53.68509364,-40.21217296,0.003708256,0.001920147,101.7571227
7/31/2015,4616.47998,4616.47998,4584.220215,4588.910156,1926360000,14.44,14.81,14.21,14.59,7,31,5,4598.595068,4582.940945,4577.373476,4737.795684,4338.227411,4694.129883,4506.189941,4600.159912,-72.689942,-1.559334573,4600.350098,50.30421494,30.15732011,30.14431816,0.013001953,2.111149966,67.85754429,32.259765,17.890136,14.369629,32.259765,50.37576743,-54.38562851,-0.002104925,0.001767939,99.89206833
8/3/2015,4595.259766,4607.52002,4549.600098,4580.459961,1790080000,14.6,16.059999,14.6,15.18,8,3,1,4588.673047,4579.643652,4577.934655,4738.503658,4353.699418,4686.359863,4506.189941,4596.274902,-99.220215,-2.120234958,4578.560059,54.87491673,28.5299494,29.82144441,-1.291495006,1.554648088,60.85566522,57.919922,18.609864,39.310058,57.919922,51.46006571,-60.48204591,-0.001841438,0.001841992,96.20106007
8/4/2015,4573.25,4584.450195,4551.899902,4567.470215,1819700000,15.18,15.82,15.14,15.67,8,4,2,4577.979053,4575.788592,4576.03203,4737.491857,4368.552234,4643.830078,4506.189941,4575.01001,-106.939941,-2.287774017,4568.175049,57.3801643,25.89359718,29.03587496,-3.142277784,1.318876888,56.87567524,32.550293,3.990234,28.560059,32.550293,51.65792421,-67.39369325,-0.002835904,0.001582515,92.23490582
8/5/2015,4592.810059,4634.700195,4590.189941,4602.240234,2041490000,15.02,15.29,14.41,15.13,8,5,3,4575.879053,4580.199716,4580.797158,4724.724157,4406.38595,4641.580078,4506.189941,4573.88501,-21,-0.454226883,4612.445068,61.48463056,26.30667206,28.49003438,-2.183362326,1.170672343,53.93132441,44.510254,67.22998,22.719726,67.22998,51.69862586,-48.89309213,0.007612533,0.002837819,79.5845519
8/6/2015,4608.689941,4612.620117,4508.299805,4528.509766,2290950000,15.13,17.219999,14.99,16.9,8,6,4,4568.447022,4571.587118,4571.290359,4699.668084,4449.090022,4634.700195,4506.189941,4570.445068,-74.320312,-1.614665559,4560.459961,57.39275048,20.44888231,26.88180397,-6.432921659,1.038288736,50.93923728,104.320312,10.379883,93.940429,104.320312,54.385777,-88.12395877,-0.01602056,0.002031624,62.64451541
8/7/2015,4519.359863,4532.459961,4485.5,4520.080078,2008360000,16.620001,17.799999,16.360001,16.9,8,7,5,4564.718018,4562.793129,4561.979399,4685.230295,4473.520828,4634.700195,4485.5,4560.100098,-37.290039,-0.818235913,4508.979981,39.60020111,14.95395646,24.49623446,-9.542278008,0.498605648,33.27130446,46.959961,3.950195,43.009766,46.959961,55.157924,-82.7839781,-0.001861471,0.001155926,52.92736663
8/10/2015,4558.680176,4583.629883,4554.629883,4573.109863,1784930000,16.9,16.9,15.66,15.87,8,10,1,4570.12002,4564.318919,4564.00312,4681.443806,4485.171282,4634.700195,4485.5,4560.100098,54.020019,1.195373867,4569.129883,37.04475385,14.7086959,22.53872675,-7.83003085,0.517794054,34.11490856,29,63.549805,34.549805,63.549805,57.940046,-44.66631729,0.011732045,0.000901829,49.06813096
8/11/2015,4548.75,4567.689941,4491.060059,4513.990234,1912340000,16.5,18.139999,16.309999,17.450001,8,11,2,4565.496045,4554.113503,4554.909868,4682.269679,4483.39741,4634.700195,4485.5,4560.100098,-46.239746,-1.013978378,4529.375,29.62313024,9.632823969,19.9575462,-10.32472223,0.622858316,38.38032622,76.629882,5.419922,82.049804,82.049804,58.80929121,-81.74639943,-0.012927664,-6.72E-05,49.71806728
8/12/2015,4475.910156,4539.180176,4436.540039,4528.189941,2089460000,17.92,19.83,17.24,17.24,8,12,3,4560.155029,4547.330575,4550.051699,4682.280808,4483.36929,4634.700195,4436.540039,4535.620117,-53.410157,-1.165753358,4487.860108,6.321135547,6.678965618,17.30183008,-10.62286446,0.625653346,38.4862706,102.640137,25.189942,77.450195,102.640137,62.63431214,-53.74958122,0.003145711,3.61E-05,49.72787953
8/13/2015,4536.959961,4556.140137,4514.450195,4519.319824,1632340000,17.51,17.74,16.370001,16.950001,8,13,4,4552.228027,4539.905992,4544.464086,4682.243222,4475.848868,4634.700195,4436.540039,4535.620117,-79.27002,-1.723789742,4535.295166,1.056113694,3.580987883,14.55766164,-10.97667376,0.708595926,41.47241106,41.689942,27.950196,13.739746,41.689942,59.92215393,-58.22581761,-0.001958866,-0.000796581,51.59858837
8/14/2015,4512.879883,4536.200195,4503.830078,4530.740234,1487630000,16.950001,17.66,16.35,16.41,8,14,5,4546.411035,4535.999121,4541.96884,4670.103674,4474.90243,4634.700195,4436.540039,4535.620117,-58.169922,-1.267619544,4520.015137,2.574467276,2.024018228,12.05093296,-10.02691473,0.835883092,45.53030068,32.370117,16.880371,15.489746,32.370117,58.98786264,-52.46259546,0.00252702,-0.001396037,48.80031093
8/17/2015,4516.879883,4568.589844,4507.97998,4566.370117,1510790000,16.41,17.65,15.53,15.55,8,17,1,4545.002051,4539.628045,4546.405436,4650.386028,4483.289069,4634.700195,4436.540039,4535.620117,-14.089844,-0.307607623,4538.284912,-7.113052894,3.623374343,10.36542124,-6.742046892,1.053043074,51.29181591,60.609864,37.84961,22.760254,60.609864,58.84570307,-34.48224879,0.007864031,-0.001196761,41.77423975
8/18/2015,4556.22998,4562.149902,4536.049805,4542.069824,1501540000,15.56,16.34,15.56,16,8,18,2,4542.462012,4539.094913,4545.617143,4627.220188,4493.220876,4634.700195,4436.540039,4535.620117,-25.400391,-0.556115088,4549.099854,-7.517490518,2.8966542,8.871667828,-5.975013628,1.033872968,50.83272083,26.100097,4.220215,30.320312,30.320312,58.58143829,-46.74520492,-0.005321578,-0.001406533,33.49982812
8/19/2015,4525.319824,4550.669922,4486.109863,4510.899902,1785420000,16,17.93,16,17.360001,8,19,3,4533.327978,4533.356347,4539.304917,4618.102468,4491.104563,4612.620117,4436.540039,4524.580078,-91.340332,-1.984692831,4518.389892,-4.080062356,-0.192213241,7.058891614,-7.251104855,0.807703907,44.68120602,64.560059,8.600098,55.959961,64.560059,58.50216236,-62.47486654,-0.006862493,-0.001202316,31.74947609
8/20/2015,4467.790039,4484.359863,4385.129883,4385.129883,2087000000,18.58,21.65,17.93,21.610001,8,20,4,4518.98999,4506.411239,4511.273093,4639.060988,4448.376023,4583.629883,4385.129883,4484.379883,-143.379883,-3.166160402,4434.744873,-24.28099872,-12.6430116,3.118510971,-15.76152257,0.629593495,38.63500294,99.22998,26.540039,125.770019,125.770019,65.18146621,-100,-0.027881359,-0.00237565,47.67124116
8/21/2015,4313.189941,4361.319824,4197.27002,4197.27002,2768540000,21.610001,30.200001,21.610001,30.200001,8,21,5,4486.708984,4447.916699,4454.181625,4707.247885,4344.179117,4583.629883,4197.27002,4390.449952,-322.810058,-7.141688918,4279.294922,-68.30356731,-37.23980268,-4.953151759,-32.28665092,0.422440755,29.69830225,164.049804,23.810059,187.859863,187.859863,74.46289057,-100,-0.042840205,-0.004023834,90.76719215
8/24/2015,3847.120117,4199.790039,3787.22998,4038.600098,3498840000,30.25,46.720001,25.92,42.950001,8,24,1,4433.258008,4366.442356,4378.621347,4785.359339,4218.018688,4568.589844,3787.22998,4177.909912,-534.509765,-11.68810243,3993.51001,-165.6109002,-68.7438373,-17.71128887,-51.03254843,0.280042604,21.87760024,412.560059,2.520019,410.04004,412.560059,101.6064453,-70.33876666,-0.037803125,-0.005494008,141.8351628
8/25/2015,4187.279785,4207.379883,4015.909912,4016.320068,2612800000,42.950001,42.950001,30.790001,38.32,8,25,2,4383.490991,4290.635458,4312.748387,4829.781725,4119.205311,4568.589844,3787.22998,4177.909912,-497.670166,-11.02506076,4111.644898,-245.3627736,-94.42040428,-33.05311195,-61.36729233,0.219863437,18.02361072,191.469971,168.779785,22.690186,191.469971,110.4807304,-72.24462981,-0.005516771,-0.006225028,177.6441037
8/26/2015,4141.240234,4227.859863,4052.540039,4219.600098,2631660000,38.32,38.32,30.700001,31.370001,8,26,3,4352.632007,4260.837114,4295.812335,4825.32876,4087.458276,4568.589844,3787.22998,4177.909912,-308.589843,-6.814860839,4140.199951,-313.8604672,-97.24528594,-45.89154675,-51.35373919,0.362518346,26.60649281,175.319824,211.539795,36.219971,211.539795,118.1392649,-45.70942106,0.050613504,-0.003928663,184.4676209
8/27/2015,4281.629883,4328.990234,4231.140137,4324.819824,2358880000,31.49,31.49,27.469999,28.459999,8,27,4,4333.182007,4255.780353,4301.086424,4809.73638,4075.673654,4568.589844,3787.22998,4177.909912,-194.5,-4.303744979,4280.065186,-340.8553862,-89.95670755,-54.70457891,-35.25212864,0.582432073,36.80613424,97.850097,109.390136,11.540039,109.390136,122.5985631,-32.49750007,0.024935947,-0.002867278,183.5156813
8/28/2015,4307.049805,4340.700195,4295.560059,4329.120117,1936540000,28.99,30.5,28.129999,28.75,8,28,5,4313.019995,4255.041828,4306.183459,4793.332764,4066.098266,4568.589844,3787.22998,4177.909912,-201.620117,-4.45004804,4318.130127,-328.3968743,-82.87809191,-60.33928151,-22.5388104,0.68641499,40.70261437,45.140136,15.880371,29.259765,45.140136,121.2835867,-30.64781518,0.000994329,-0.002712316,181.8086247
8/31/2015,4299.879883,4324.740234,4262.089844,4274.580078,1839010000,29.6,30.629999,28.860001,29.92,8,31,1,4283.840991,4248.052752,4300.43739,4777.072037,4051.771005,4562.149902,3787.22998,4174.689941,-291.790039,-6.389977849,4293.415039,-261.7829267,-80.73846063,-64.41911733,-16.3193433,0.605220007,37.70324344,62.65039,4.379883,67.030273,67.030273,120.2107631,-37.62795858,-0.012598412,-0.003250164,181.325258
9/1/2015,4177.939941,4229.310059,4121.830078,4142.629883,2253750000,29.92,34.200001,29.92,32.950001,9,1,2,4243.896997,4222.378005,4271.745116,4767.660327,4018.698682,4550.669922,3787.22998,4168.949951,-399.439941,-8.794227224,4175.570069,-238.5061286,-88.6679564,-69.26888515,-19.39907126,0.609738082,37.87809266,107.479981,45.270019,152.75,152.75,123.790039,-54.51520876,-0.030868575,-0.004651798,187.2404113
9/2/2015,4207.680176,4256.22998,4166.080078,4256.22998,1929080000,32.919998,32.919998,28.4,28.41,9,2,3,4218.430005,4224.620366,4268.924182,4741.560213,4010.19777,4484.359863,3787.22998,4135.794922,-254.669922,-5.645656688,4211.155029,-213.564675,-84.80794727,-72.37669757,-12.4312497,0.555677883,35.71934067,90.149902,113.600097,23.450195,113.600097,128.9264786,-39.97644087,0.027422217,-0.003661314,182.8406108
9/3/2015,4267.339844,4300.299805,4222.379883,4234.649902,1803320000,28.280001,28.58,26.540001,28.1,9,3,4,4203.382007,4227.569438,4262.692495,4724.653194,3997.718803,4361.319824,3787.22998,4074.274902,-150.479981,-3.431596897,4261.339844,-206.0803229,-82.53873897,-74.40910585,-8.129633117,0.642803184,39.12843548,77.919922,44.069825,33.850097,77.919922,132.1800361,-42.73830246,-0.005070233,-0.003113797,181.7335979
9/4/2015,4175.620117,4210.810059,4160.430176,4184.720215,1574720000,28.1,30.35,28.1,28.92,9,4,5,4202.127026,4224.176385,4248.515717,4707.963251,3980.872759,4340.700195,3787.22998,4063.965088,-12.549805,-0.298999229,4185.620118,-218.1577715,-83.80325178,-76.28793504,-7.515316741,0.609441525,37.86664601,50.379883,23.839843,74.219726,74.219726,133.1521691,-48.70563735,-0.011790747,-0.003610261,181.7726231
9/8/2015,4267.399902,4306.5,4247.140137,4303.529785,1765600000,27.790001,28.07,26.379999,26.559999,9,8,2,4228.619995,4242.61325,4258.518274,4678.417938,3983.460065,4340.700195,4015.909912,4178.305054,264.929687,6.559938607,4276.820069,-209.7932436,-74.36125763,-75.90259956,1.541341922,0.592253862,37.19594446,59.359863,121.779785,62.419922,121.779785,139.6849886,-32.37191603,0.028391282,-0.002777299,173.7394682
9/9/2015,4346.359863,4352.959961,4242.470215,4253.450195,1963750000,25.51,27.799999,25.15,27.51,9,9,3,4252.333008,4247.127832,4257.596805,4655.901523,3979.922476,4352.959961,4052.540039,4202.75,237.130127,5.904164085,4297.715088,-175.7623326,-70.11121518,-74.74432268,4.633107498,0.695642598,41.02530799,110.489746,49.430176,61.05957,110.489746,142.9656806,-33.12290487,-0.011636864,-0.002712759,168.9947616
9/10/2015,4248.47998,4326.77002,4243.689941,4296.299805,1845770000,28.309999,28.309999,26.43,26.440001,9,10,4,4260.002978,4255.121795,4264.633714,4629.520861,3983.114124,4352.959961,4121.830078,4237.39502,76.699707,1.817700854,4285.229981,-151.1883665,-62.56421913,-72.30830197,9.744082841,0.696691632,41.06177096,83.080079,73.319825,9.760254,83.080079,139.9163991,-11.32575671,0.010074083,-0.002366341,161.6016841
9/11/2015,4273.620117,4323.22998,4268.100098,4323.22998,1686190000,27.18,27.219999,25.02,25.02,9,11,5,4259.843994,4266.617613,4275.287581,4604.026101,3988.999899,4352.959961,4121.830078,4237.39502,-1.589844,-0.03676093,4295.665039,-135.6008292,-53.79007186,-68.60465595,14.81458409,0.874158954,46.64273286,55.129882,26.930175,28.199707,55.129882,130.4356862,-5.255153872,0.006268225,-0.001954986,153.7565505
9/14/2015,4334.859863,4334.939941,4293.77002,4308.759766,1467740000,25.02,26.26,25.02,25.440001,9,14,1,4257.807959,4275.51139,4281.373433,4572.689484,3998.13847,4352.959961,4121.830078,4237.39502,-20.360351,-0.470311529,4314.354981,-103.4538538,-47.45706675,-64.37513811,16.91807136,1.25757127,55.70460994,41.169921,11.709961,29.45996,41.169921,103.9078192,-13.11383729,-0.003347084,-0.002248691,143.6377533
9/15/2015,4322.410156,4373.189941,4303.890137,4360.279785,1587460000,25.48,25.66,23.639999,24.02,9,15,2,4266.37793,4294.142631,4295.720042,4533.260438,4016.958483,4373.189941,4121.830078,4247.51001,85.699707,2.004868442,4338.540039,-85.25839051,-37.84463027,-59.06903654,21.22440627,1.674871201,62.61502237,69.299804,64.430175,4.869629,69.299804,95.18137871,-4.026246669,0.011957041,-0.002044041,129.0754889
9/16/2015,4357.359863,4388.319824,4346.470215,4383.669922,1666380000,24.030001,24.34,22.57,22.58,9,16,3,4290.481934,4315.468448,4311.710929,4499.256682,4035.122249,4388.319824,4160.430176,4274.375,241.040039,5.818527018,4367.39502,-65.37020551,-28.01636135,-52.8585015,24.84214015,1.989131325,66.5454645,41.849609,28.040039,13.80957,41.849609,83.06065114,-1.744870889,0.005364366,-0.001509744,116.0336082
9/17/2015,4378.990234,4450.660156,4368.799805,4384.959961,1891510000,22.52,23.52,20.18,22.629999,9,17,4,4303.354932,4332.646271,4325.028935,4470.90211,4050.882827,4450.660156,4160.430176,4305.545166,128.729981,3.024507172,4409.729981,-35.64417726,-19.8939668,-46.26559456,26.37162776,1.506483584,60.103469,81.860351,66.990234,14.870117,81.860351,81.09423793,-19.9799834,0.000294283,-0.001151905,105.0048208
9/18/2015,4325.290039,4374.919922,4317.089844,4323.859863,3272150000,24.33,24.469999,22.16,23.6,9,18,5,4312.275928,4336.374441,4324.816377,4461.911764,4053.746171,4450.660156,4160.430176,4305.545166,89.209961,2.106666739,4346.004883,-18.09546685,-18.17763738,-40.64800313,22.47036575,1.186452252,54.26380799,57.830078,10.040039,67.870117,67.870117,82.717808,-38.56103851,-0.013934015,-0.000454538,102.0413983
9/21/2015,4343.77002,4372.419922,4299.939941,4336.129883,2021530000,24,24.15,22.18,22.5,9,21,1,4327.416895,4340.711523,4326.873378,4469.626742,4059.917179,4450.660156,4242.470215,4346.565186,151.409668,3.618155103,4336.179932,-6.601649374,-15.64697727,-35.64779795,20.00082069,0.986745442,49.66642535,72.479981,48.560059,23.919922,72.479981,83.10707286,-34.82962194,0.002837747,0.00182936,102.4273906
9/22/2015,4273.299805,4286.600098,4233.899902,4274.100098,2042880000,22.5,25.860001,22.5,24.58,9,22,2,4324.473926,4331.01756,4317.278236,4451.563547,4101.530374,4450.660156,4233.899902,4342.280029,-29.429687,-0.683849967,4260.25,-13.2030381,-18.43419818,-32.205078,13.77087982,1.187019023,54.27566065,52.700196,49.529785,102.229981,102.229981,79.49850007,-60.83453474,-0.014305334,0.003004249,87.50829342
9/23/2015,4280.009766,4294.72998,4255.060059,4273.529785,1606330000,24.66,24.889999,23.610001,23.780001,9,23,3,4326.481885,4321.754989,4309.323972,4414.626877,4164.188015,4450.660156,4233.899902,4342.280029,20.07959,0.472077703,4274.89502,-21.7750955,-20.45333699,-29.8547298,9.40139281,1.507235977,60.1154415,39.669921,20.629882,19.040039,39.669921,74.21777321,-61.03103856,-0.000133435,0.003273416,62.60971542
9/24/2015,4239.850098,4275.640137,4198.109863,4261.100098,1995820000,25.190001,26.209999,24.389999,24.719999,9,24,4,4322.961914,4309.867392,4300.555995,4413.156455,4169.808438,4450.660156,4198.109863,4324.38501,-35.199707,-0.819302856,4236.875,-46.82888686,-22.79373887,-28.44253161,5.648792743,1.066599248,51.61132469,77.530274,2.110352,75.419922,77.530274,74.18994121,-65.31374119,-0.002908529,0.000597315,60.83700416
9/25/2015,4305.390137,4308.660156,4198.959961,4224.740234,2050530000,24.719999,26.030001,23.08,25.16,9,25,5,4313.11294,4292.008904,4286.771311,4410.5871,4162.369833,4450.660156,4198.109863,4324.38501,-98.489746,-2.278151902,4253.810058,-57.76285406,-27.26813133,-28.20765155,0.939520225,1.105543522,52.50632487,109.700195,47.560058,62.140137,109.700195,76.72426043,-89.45541869,-0.008532976,-0.001076132,62.05431676
9/28/2015,4206.680176,4207.02002,4092.290039,4103.470215,2387610000,26.77,29.700001,26.59,28.99,9,28,1,4292.583984,4253.892045,4253.443839,4421.94448,4128.447463,4450.660156,4092.290039,4271.475098,-205.289551,-4.764469642,4149.65503,-82.73033876,-40.13692316,-30.59350588,-9.543417287,1.168832665,53.89224737,114.729981,17.720214,132.450195,132.450195,77.48643257,-96.88027113,-0.028704728,-0.002561084,73.37425416
9/29/2015,4110.259766,4155.310059,4053.120117,4083.370117,2293450000,28.709999,29.879999,27.99,28.940001,9,29,2,4264.893018,4215.853161,4222.521344,4435.626532,4095.644416,4450.660156,4053.120117,4251.890137,-276.909668,-6.350731642,4104.215088,-101.4326179,-51.36533571,-34.74787184,-16.61746387,0.441657196,30.63538248,102.189942,51.839844,50.350098,102.189942,76.89358943,-92.39070357,-0.004898317,-0.00217608,84.99552899
